,Symbol,Return,Trades,Win Rate,Best Trade,Worst Trade,Max Duration,Avg Duration
105,MANTAUSDT,0.0,0,,,,,
106,RAYUSDT,-0.14249895999999354,1,0.0,-0.14255026532300485,-0.14255026532300485,0 days 00:42:00,0 days 00:42:00
107,XAIUSDT,0.0,0,,,,,
108,PIXELUSDT,0.0,0,,,,,
109,EGLDUSDT,0.07400879999999233,1,100.0,0.07401235910633464,0.07401235910633464,0 days 01:12:00,0 days 01:12:00
110,DYDXUSDT,0.0,0,,,,,
111,RENUSDT,-0.37540825560001395,1,0.0,-0.3754089003437766,-0.3754089003437766,0 days 00:30:00,0 days 00:30:00
112,DGBUSDT,0.5950933570000052,1,100.0,0.59509382032219,0.59509382032219,0 days 01:09:00,0 days 01:09:00
113,CAKEUSDT,0.0,0,,,,,
114,IMXUSDT,0.0,0,,,,,
115,MANAUSDT,1.2033312480000131,1,100.0,1.203403876408382,1.203403876408382,0 days 00:42:00,0 days 00:42:00
116,FTTUSDT,0.0,0,,,,,
117,GFTUSDT,0.0,0,,,,,
118,KSMUSDT,0.4756376000000091,1,100.0,0.4766845785679541,0.4766845785679541,0 days 00:36:00,0 days 00:36:00
119,MASKUSDT,0.0,0,,,,,
120,JTOUSDT,0.0,0,,,,,
121,YGGUSDT,0.0,0,,,,,
122,IOSTUSDT,0.8296151865399951,1,100.0,0.8296152902131926,0.8296152902131926,0 days 00:30:00,0 days 00:30:00
123,ONEUSDT,0.0,0,,,,,
124,CELOUSDT,0.0,0,,,,,
125,VANRYUSDT,0.0,0,,,,,
126,ASTRUSDT,0.0,0,,,,,
127,HOTUSDT,0.6771672452399979,1,100.0,0.6771673254520882,0.6771673254520882,0 days 00:30:00,0 days 00:30:00
128,ZENUSDT,-0.7231932000000052,1,0.0,-0.7239461532276947,-0.7239461532276947,0 days 00:45:00,0 days 00:45:00
129,CTXCUSDT,0.6288260079999963,1,100.0,0.6288474517484044,0.6288474517484044,0 days 00:30:00,0 days 00:30:00
130,MINAUSDT,-0.23421583999999712,1,0.0,-0.2342216584407475,-0.2342216584407475,0 days 01:09:00,0 days 01:09:00
131,SCRUSDT,0.0,0,,,,,
132,HMSTRUSDT,0.0,0,,,,,
133,TROYUSDT,0.0,0,,,,,
134,QNTUSDT,0.0,0,,,,,
135,WBTCUSDT,0.0,0,,,,,
136,OGUSDT,-0.13046400000001085,1,0.0,-0.13047498077438657,-0.13047498077438657,0 days 01:12:00,0 days 01:12:00
137,KDAUSDT,-0.5041483200000039,1,0.0,-0.5041798397101949,-0.5041798397101949,0 days 00:42:00,0 days 00:42:00
138,IDUSDT,0.9503619839999919,1,100.0,0.9504038016151961,0.9504038016151961,0 days 01:06:00,0 days 01:06:00
139,LUMIAUSDT,0.0,0,,,,,
140,AXSUSDT,0.5173226999999861,1,100.0,0.5175132623560508,0.5175132623560508,0 days 00:45:00,0 days 00:45:00
141,PORTALUSDT,0.0,0,,,,,
142,SYNUSDT,0.3533441160000075,1,100.0,0.3533492753093226,0.3533492753093226,0 days 00:18:00,0 days 00:18:00
143,FLOWUSDT,0.5846509200000037,1,100.0,0.5846852464030716,0.5846852464030716,0 days 01:06:00,0 days 01:06:00
144,ZRXUSDT,0.07154601199999888,1,100.0,0.07154988715047939,0.07154988715047939,0 days 01:12:00,0 days 01:12:00
145,ROSEUSDT,0.0,0,,,,,
146,AXLUSDT,0.0,0,,,,,
147,AIUSDT,0.0,0,,,,,
148,ENJUSDT,0.04583442600000126,1,100.0,0.04583516643319463,0.04583516643319463,0 days 00:45:00,0 days 00:45:00
149,IOTXUSDT,0.0,0,,,,,
150,BTTCUSDT,0.0,0,,,,,
151,DASHUSDT,0.0,0,,,,,
152,BBUSDT,0.0,0,,,,,
153,NEOUSDT,0.0,0,,,,,
154,WOOUSDT,0.0,0,,,,,
155,CYBERUSDT,0.2843345599999884,1,100.0,0.284356439976885,0.284356439976885,0 days 00:30:00,0 days 00:30:00
156,FXSUSDT,0.5491326399999888,1,100.0,0.5491696136130653,0.5491696136130653,0 days 00:45:00,0 days 00:45:00
157,TRUUSDT,0.0,0,,,,,
158,SUSHIUSDT,0.027731820000008157,1,100.0,0.027734962876069247,0.027734962876069247,0 days 00:03:00,0 days 00:03:00
159,OMNIUSDT,-0.12287340000000768,1,0.0,-0.1228902686556288,-0.1228902686556288,0 days 00:33:00,0 days 00:33:00
160,SNTUSDT,0.0,0,,,,,
161,ILVUSDT,0.0,0,,,,,
162,SNXUSDT,0.0,0,,,,,
163,ZILUSDT,0.6656111225999848,1,100.0,0.6656118595827376,0.6656118595827376,0 days 00:45:00,0 days 00:45:00
164,USTCUSDT,0.0,0,,,,,
165,GTCUSDT,0.0,0,,,,,
166,WBETHUSDT,0.0,0,,,,,
167,CETUSUSDT,0.0,0,,,,,
168,MKRUSDT,0.0,0,,,,,
169,DYMUSDT,0.0,0,,,,,
170,SXPUSDT,0.0,0,,,,,
171,STGUSDT,0.0,0,,,,,
172,ZECUSDT,0.0,0,,,,,
173,SUPERUSDT,0.0,0,,,,,
174,POLYXUSDT,0.577644767999991,1,100.0,0.5776608776216996,0.5776608776216996,0 days 01:06:00,0 days 01:06:00
175,RONINUSDT,0.0,0,,,,,
176,1INCHUSDT,0.0,0,,,,,
177,RSRUSDT,0.0,0,,,,,
178,COTIUSDT,0.0,0,,,,,
179,PHBUSDT,0.0,0,,,,,
180,GMTUSDT,0.0,0,,,,,
181,CATIUSDT,0.0,0,,,,,
182,SKLUSDT,1.085595055800004,1,100.0,1.0856013333526704,1.0856013333526704,0 days 00:48:00,0 days 00:48:00
183,IRISUSDT,0.0,0,,,,,
184,LRCUSDT,0.4632478959999935,1,100.0,0.4632495076265064,0.4632495076265064,0 days 00:33:00,0 days 00:33:00
185,BAKEUSDT,0.16493716200000563,1,100.0,0.16494126105754958,0.16494126105754958,0 days 00:33:00,0 days 00:33:00
186,LPTUSDT,0.0,0,,,,,
187,C98USDT,0.0,0,,,,,
188,RAREUSDT,-0.13453994400000738,1,0.0,-0.13454186802406287,-0.13454186802406287,0 days 00:39:00,0 days 00:39:00
189,MBOXUSDT,0.0,0,,,,,
190,TNSRUSDT,0.8063007000000106,1,100.0,0.8063067529447965,0.8063067529447965,0 days 00:24:00,0 days 00:24:00
191,HIGHUSDT,0.014217700000008335,1,100.0,0.014219017775918275,0.014219017775918275,0 days 01:09:00,0 days 01:09:00
192,BICOUSDT,0.0,0,,,,,
193,GLMRUSDT,0.0,0,,,,,
194,IDEXUSDT,-2.2676951343999825,1,0.0,-2.2676960433288484,-2.2676960433288484,0 days 00:33:00,0 days 00:33:00
195,ACHUSDT,0.0,0,,,,,
196,COWUSDT,0.18045763199999784,1,100.0,0.18046344586810648,0.18046344586810648,0 days 00:39:00,0 days 00:39:00
197,TFUELUSDT,0.0,0,,,,,
198,DEGOUSDT,0.0,0,,,,,
199,STORJUSDT,0.2619279839999763,1,100.0,0.2619395092964716,0.2619395092964716,0 days 00:33:00,0 days 00:33:00
200,Total,17.942336840435054,57,,,,,
