,Symbol,Return,Trades,Win Rate,Best Trade,Worst Trade,Max Duration,Avg Duration
54,EIGENUSDT,-1.8440013320000253,2,50.0,0.7811882517444912,-2.2100868823883957,0 days 00:12:00,0 days 00:12:00
55,BOMEUSDT,0.7780149787200207,1,100.0,0.7780151670768731,0.7780151670768731,0 days 00:15:00,0 days 00:15:00
56,TONUSDT,0.5942139640000096,2,50.0,0.7954917120497562,-0.19960079840318778,0 days 01:15:00,0 days 01:15:00
57,STXUSDT,0.7983016800000041,1,100.0,0.7984031936127733,0.7984031936127733,0 days 00:54:00,0 days 00:54:00
58,SUNUSDT,-1.0991192865000083,1,0.0,-1.0991226560088885,-1.0991226560088885,0 days 02:06:00,0 days 02:06:00
59,TURBOUSDT,0.8056090683079855,1,100.0,0.8056093420413024,0.8056093420413024,0 days 00:09:00,0 days 00:09:00
60,POLUSDT,0.8082288633999997,1,100.0,0.8082670162171013,0.8082670162171013,0 days 01:15:00,0 days 01:15:00
61,JUPUSDT,0.7905445900000085,1,100.0,0.7905923913505974,0.7905923913505974,0 days 00:18:00,0 days 00:18:00
62,NOTUSDT,1.4642380931400294,3,66.66666666666666,0.7877344379826345,-0.11547866231502724,0 days 00:15:00,0 days 00:15:00
63,AXSUSDT,-2.43987251999999,2,0.0,-0.2509595876176718,-2.195608782435121,0 days 00:18:00,0 days 00:18:00
64,CHZUSDT,-2.2028039007999904,1,0.0,-2.202824688530569,-2.202824688530569,0 days 00:18:00,0 days 00:18:00
65,INJUSDT,-2.552006240000028,2,0.0,-0.363807341234601,-2.2015817520658176,0 days 00:42:00,0 days 00:42:00
66,ETHFIUSDT,0.10547284800000853,2,50.0,0.7911058358198497,-0.6803140062045965,0 days 00:51:00,0 days 00:51:00
67,ZROUSDT,1.5991142880000186,2,100.0,0.8015802980268827,0.7919557064012261,0 days 00:06:00,0 days 00:06:00
68,TRBUSDT,0.8064633599999798,1,100.0,0.8123203387846445,0.8123203387846445,0 days 00:27:00,0 days 00:27:00
69,JASMYUSDT,-1.42682429298,2,50.0,0.8035443954486299,-2.212589974947554,0 days 00:24:00,0 days 00:24:00
70,XTZUSDT,0.7983060800000021,1,100.0,0.7984031936127733,0.7984031936127733,0 days 00:42:00,0 days 00:42:00
71,LDOUSDT,-1.4284265039999628,2,50.0,0.7984031936127733,-2.209230563941733,0 days 00:15:00,0 days 00:15:00
72,PEOPLEUSDT,-2.118140447800015,2,50.0,0.09315075673488327,-2.2092457583438807,0 days 00:48:00,0 days 00:48:00
73,OMUSDT,0.8009591804000047,1,100.0,0.8011013825637736,0.8011013825637736,0 days 00:12:00,0 days 00:12:00
74,ICPUSDT,-1.406817940000019,2,50.0,0.80518959388165,-2.1956087824351433,0 days 00:39:00,0 days 00:39:00
75,FLOWUSDT,0.3519214199999806,1,100.0,0.7165198441459797,0.7165198441459797,0 days 00:12:00,0 days 00:12:00
76,PENDLEUSDT,-0.7290299720000075,1,0.0,-0.7294715505126392,-0.7294715505126392,0 days 01:54:00,0 days 01:54:00
77,MKRUSDT,0.7090320000000064,1,100.0,0.7849848758287647,0.7849848758287647,0 days 01:24:00,0 days 01:24:00
78,THETAUSDT,-1.4343914419999964,2,50.0,0.7984031936127733,-2.215170312729653,0 days 00:18:00,0 days 00:18:00
79,SAGAUSDT,-1.3818740479999723,2,50.0,0.8020859997214025,-2.166666149833918,0 days 00:18:00,0 days 00:18:00
80,RUNEUSDT,0.797992319999994,1,100.0,0.7984031936127733,0.7984031936127733,0 days 00:12:00,0 days 00:12:00
81,DOGSUSDT,-2.1827430544640083,1,0.0,-2.1827431692784005,-2.1827431692784005,0 days 00:09:00,0 days 00:09:00
82,BLURUSDT,-2.17477941520001,1,0.0,-2.1748572259978283,-2.1748572259978283,0 days 00:09:00,0 days 00:09:00
83,ARKMUSDT,-2.195107991999994,1,0.0,-2.195608782435121,-2.195608782435121,0 days 00:42:00,0 days 00:42:00
84,CFXUSDT,-0.2835665279999921,1,0.0,-0.283567480423752,-0.283567480423752,0 days 02:06:00,0 days 02:06:00
85,DYDXUSDT,-2.0809472000000095,2,50.0,0.7447013272336545,-2.1956087824351322,0 days 00:42:00,0 days 00:42:00
86,RENDERUSDT,-0.1538296199999968,1,0.0,-0.1539307838961057,-0.1539307838961057,0 days 02:00:00,0 days 02:00:00
87,ARUSDT,0.8078821800000151,1,100.0,0.8096693614001671,0.8096693614001671,0 days 00:18:00,0 days 00:18:00
88,KSMUSDT,-2.256105719999996,3,33.33333333333333,0.7528832919512007,-2.1956087824351322,0 days 00:21:00,0 days 00:21:00
89,GRTUSDT,0.7921662999999899,1,100.0,0.7921714530752855,0.7921714530752855,0 days 00:12:00,0 days 00:12:00
90,KDAUSDT,-0.591395023999994,1,0.0,-0.5914714005599953,-0.5914714005599953,0 days 02:18:00,0 days 02:18:00
91,PYTHUSDT,0.7945928443999946,1,100.0,0.7946334788443199,0.7946334788443199,0 days 00:21:00,0 days 00:21:00
92,WUSDT,-2.1877560880000235,1,0.0,-2.1878263524936936,-2.1878263524936936,0 days 00:33:00,0 days 00:33:00
93,STRKUSDT,-1.9606893639999907,2,50.0,0.7984031936127733,-2.1824524209584584,0 days 00:36:00,0 days 00:36:00
94,QTUMUSDT,-1.4525414999999884,2,50.0,0.7784786229083629,-2.2146479864875834,0 days 00:18:00,0 days 00:18:00
95,AGIXUSDT,0.0,0,,,,,
96,MEMEUSDT,-2.189952910799984,1,0.0,-2.189956329610887,-2.189956329610887,0 days 00:12:00,0 days 00:12:00
97,MASKUSDT,-2.21833525,1,0.0,-2.2189094116709995,-2.2189094116709995,0 days 00:21:00,0 days 00:21:00
98,ALTUSDT,-2.195592836800006,1,0.0,-2.1956087824351322,-2.1956087824351322,0 days 00:45:00,0 days 00:45:00
99,SSVUSDT,0.8415102399999886,1,100.0,0.8433449659845493,0.8433449659845493,0 days 00:24:00,0 days 00:24:00
100,GASUSDT,0.5825119799999994,2,50.0,0.7984031936127733,-0.2139791875692354,0 days 00:15:00,0 days 00:15:00
101,XMRUSDT,-1.3994814000000042,2,50.0,0.8143860271001335,-2.1956087824351322,0 days 00:18:00,0 days 00:18:00
102,CATIUSDT,-2.195588824000006,1,0.0,-2.1956087824351322,-2.1956087824351322,0 days 00:09:00,0 days 00:09:00
103,IDUSDT,-2.1985913600000093,1,0.0,-2.1986079971305528,-2.1986079971305528,0 days 00:15:00,0 days 00:15:00
104,CKBUSDT,0.7870379876799961,1,100.0,0.7870385841991956,0.7870385841991956,0 days 00:12:00,0 days 00:12:00
105,WAXPUSDT,1.5331442499999868,3,66.66666666666666,0.7836923933801865,-0.03968755860458417,0 days 00:15:00,0 days 00:15:00
106,IOUSDT,-2.4101895240000157,2,0.0,-0.2200241976434203,-2.1956087824351433,0 days 00:15:00,0 days 00:15:00
107,IMXUSDT,0.7934692540000106,1,100.0,0.7935777638079289,0.7935777638079289,0 days 00:15:00,0 days 00:15:00
108,XAIUSDT,-1.4459019593999982,2,50.0,0.7665359941595451,-2.1956087824351322,0 days 00:18:00,0 days 00:18:00
109,CELOUSDT,-2.7476064600000063,2,0.0,-0.5645017095607718,-2.1956087824351322,0 days 00:24:00,0 days 00:24:00
110,GMTUSDT,-2.1507208511999854,2,50.0,0.049769481309014374,-2.199446355660317,0 days 00:18:00,0 days 00:18:00
111,ZILUSDT,-1.4432876816000135,2,50.0,0.7984031936127733,-2.2239414566001425,0 days 00:24:00,0 days 00:24:00
112,YGGUSDT,-2.5697729340000115,2,0.0,-0.3947616865999204,-2.1838037865126836,0 days 00:33:00,0 days 00:33:00
113,1INCHUSDT,-2.2141890480000077,1,0.0,-2.214231096071373,-2.214231096071373,0 days 00:36:00,0 days 00:36:00
114,BAKEUSDT,-2.1956051700000168,1,0.0,-2.1956087824351433,-2.1956087824351433,0 days 00:39:00,0 days 00:39:00
115,SUSHIUSDT,-2.6725397339999835,2,0.0,-0.4812268100627626,-2.2020310288871303,0 days 00:18:00,0 days 00:18:00
116,ZKUSDT,0.8071442471999944,1,100.0,0.8071576145953774,0.8071576145953774,0 days 01:12:00,0 days 01:12:00
117,JTOUSDT,0.7481658079999943,1,100.0,0.7482907465740096,0.7482907465740096,0 days 00:09:00,0 days 00:09:00
118,LISTAUSDT,0.7816980499999954,1,100.0,0.7817423005229029,0.7817423005229029,0 days 01:57:00,0 days 01:57:00
119,ONTUSDT,-1.800573803999996,3,33.33333333333333,0.854386755508707,-2.222316699206739,0 days 00:18:00,0 days 00:18:00
120,1MBABYDOGEUSDT,0.7984030662160149,1,100.0,0.7984031936127733,0.7984031936127733,0 days 00:12:00,0 days 00:12:00
121,ZECUSDT,1.5954536000000008,2,100.0,0.7984031936127733,0.7984031936127733,0 days 00:18:00,0 days 00:18:00
122,ZRXUSDT,-2.289599962000011,2,0.0,-0.11079723986698875,-2.1813411834245566,0 days 00:27:00,0 days 00:27:00
123,DASHUSDT,0.8555220000000009,2,100.0,0.7468439080917433,0.10906023005534671,0 days 00:33:00,0 days 00:33:00
124,EGLDUSDT,-2.1851198399999885,1,0.0,-2.1973235057987983,-2.1973235057987983,0 days 00:12:00,0 days 00:12:00
125,POLYXUSDT,-2.2047858275999896,1,0.0,-2.204815417995576,-2.204815417995576,0 days 00:39:00,0 days 00:39:00
126,AEVOUSDT,-1.4491352200000256,2,50.0,0.7631528340416471,-2.1956087824351322,0 days 00:09:00,0 days 00:09:00
127,FXSUSDT,1.6155526760000067,2,100.0,0.8112423915569877,0.7984031936127733,0 days 00:21:00,0 days 00:21:00
128,MINAUSDT,0.7983593680000014,1,100.0,0.7984031936127733,0.7984031936127733,0 days 00:42:00,0 days 00:42:00
129,SYNUSDT,-2.2062939899999945,1,0.0,-2.2064099300019513,-2.2064099300019513,0 days 00:27:00,0 days 00:27:00
130,QNTUSDT,-2.5113983999999983,1,0.0,-2.221062104807958,-2.221062104807958,0 days 01:09:00,0 days 01:09:00
131,WAVESUSDT,0.0,0,,,,,
132,IOSTUSDT,-1.4149055997399955,2,50.0,0.789252181066824,-2.1868988001377154,0 days 00:18:00,0 days 00:18:00
133,FIDAUSDT,0.6681291035999676,2,50.0,0.8011599599182517,-0.13195602072074708,0 days 00:15:00,0 days 00:15:00
134,TROYUSDT,0.8444611692400213,1,100.0,0.8444614084602176,0.8444614084602176,0 days 00:12:00,0 days 00:12:00
135,HMSTRUSDT,0.5972085829000026,2,50.0,0.7984031936127955,-0.1996007984031989,0 days 00:21:00,0 days 00:21:00
136,GLMUSDT,0.7196461091999845,2,50.0,0.8335021675064169,-0.11290328360479274,0 days 00:15:00,0 days 00:15:00
137,OCEANUSDT,0.0,0,,,,,
138,SPELLUSDT,0.17509726735199366,1,100.0,0.17509728643647637,0.17509728643647637,0 days 02:06:00,0 days 02:06:00
139,ALPACAUSDT,0.7698709919999782,1,100.0,0.7698726520917853,0.7698726520917853,0 days 00:12:00,0 days 00:12:00
140,SXPUSDT,0.5970046619999994,2,50.0,0.7768926508911367,-0.17848795744664914,0 days 00:15:00,0 days 00:15:00
141,BBUSDT,-0.3574129032000019,1,0.0,-0.35742489229171337,-0.35742489229171337,0 days 02:03:00,0 days 02:03:00
142,LRCUSDT,0.7918375356000252,1,100.0,0.7918540153142084,0.7918540153142084,0 days 00:39:00,0 days 00:39:00
143,DYMUSDT,-2.2298980479999955,1,0.0,-2.2299368192870928,-2.2299368192870928,0 days 00:42:00,0 days 00:42:00
144,AUCTIONUSDT,0.7976345599999877,1,100.0,0.7984031936127733,0.7984031936127733,0 days 01:00:00,0 days 01:00:00
145,BNXUSDT,-1.9220577500000038,3,33.33333333333333,0.784360507182913,-2.2089354469967293,0 days 00:27:00,0 days 00:27:00
146,LPTUSDT,-2.530725859999984,2,0.0,-0.35551282081264235,-2.1848022644286424,0 days 00:18:00,0 days 00:18:00
147,KAVAUSDT,-2.2812807860000066,2,0.0,-0.08768557642215846,-2.1956087824351433,0 days 00:39:00,0 days 00:39:00
148,SUPERUSDT,0.0,0,,,,,
149,ONEUSDT,0.829094523599997,1,100.0,0.8290969826485917,0.8290969826485917,0 days 00:24:00,0 days 00:24:00
150,STRAXUSDT,0.0,0,,,,,
151,SCRUSDT,-4.332660548000003,2,0.0,-2.175367807431494,-2.205536146545728,0 days 00:36:00,0 days 00:36:00
152,ENJUSDT,-1.4175546870000106,2,50.0,0.7901973047744537,-2.190424758306786,0 days 00:18:00,0 days 00:18:00
153,KNCUSDT,-2.1842190219999975,1,0.0,-2.1842533440028067,-2.1842533440028067,0 days 00:39:00,0 days 00:39:00
154,ROSEUSDT,0.7675636920000033,1,100.0,0.7675638473702895,0.7675638473702895,0 days 00:33:00,0 days 00:33:00
155,RENUSDT,0.0,0,,,,,
156,MANTAUSDT,-2.2030204760000016,1,0.0,-2.2030982066802873,-2.2030982066802873,0 days 00:09:00,0 days 00:09:00
157,SNXUSDT,-1.1637893999999869,1,0.0,-1.1638558631529072,-1.1638558631529072,0 days 02:00:00,0 days 02:00:00
158,YFIUSDT,0.7990000000000146,1,100.0,0.8191116483007521,0.8191116483007521,0 days 00:06:00,0 days 00:06:00
159,UNFIUSDT,0.0,0,,,,,
160,CETUSUSDT,0.17429822600000988,2,50.0,0.8391215952260334,-0.6593157989583154,0 days 00:15:00,0 days 00:15:00
161,TNSRUSDT,0.7838835000000108,1,100.0,0.7838893846576322,0.7838893846576322,0 days 00:12:00,0 days 00:12:00
162,COWUSDT,1.55984688200002,2,100.0,0.7770249532747853,0.7768143302172792,0 days 00:45:00,0 days 00:45:00
163,ZENUSDT,-1.7201167800000257,3,33.33333333333333,0.7984031936127733,-2.201311329879463,0 days 00:18:00,0 days 00:18:00
164,EDUUSDT,1.6168753180000022,2,100.0,0.8120338093252188,0.7984031936127733,0 days 00:12:00,0 days 00:12:00
165,IOTXUSDT,-2.195599973600001,1,0.0,-2.1956087824351322,-2.1956087824351322,0 days 00:18:00,0 days 00:18:00
166,PIXELUSDT,-2.2158393994000107,1,0.0,-2.215899448294034,-2.215899448294034,0 days 00:15:00,0 days 00:15:00
167,C98USDT,-2.195572895999994,1,0.0,-2.1956087824351322,-2.1956087824351322,0 days 00:18:00,0 days 00:18:00
168,RVNUSDT,0.7686762461999752,1,100.0,0.7686779198900817,0.7686779198900817,0 days 00:48:00,0 days 00:48:00
169,RPLUSDT,0.7451177400000233,1,100.0,0.7462391070885754,0.7462391070885754,0 days 00:12:00,0 days 00:12:00
170,STORJUSDT,-2.1058442600000125,2,50.0,0.0916859817543525,-2.1956087824351322,0 days 00:18:00,0 days 00:18:00
171,ARKUSDT,-2.1954393999999957,1,0.0,-2.1956087824351322,-2.1956087824351322,0 days 00:21:00,0 days 00:21:00
172,HOTUSDT,0.7710271232399828,1,100.0,0.7710272014363362,0.7710272014363362,0 days 00:33:00,0 days 00:33:00
173,BEAMXUSDT,0.7764677836199917,1,100.0,0.776468017116505,0.776468017116505,0 days 00:15:00,0 days 00:15:00
174,DGBUSDT,0.0,0,,,,,
175,RAREUSDT,-2.206655862000007,1,0.0,-2.206683903170903,-2.206683903170903,0 days 00:18:00,0 days 00:18:00
176,GMXUSDT,0.0,0,,,,,
177,BATUSDT,-1.4422342519999984,2,50.0,0.7984031936127733,-2.2228903420495216,0 days 00:12:00,0 days 00:12:00
178,RONINUSDT,-0.6564612599999964,1,0.0,-0.6565584223738652,-0.6565584223738652,0 days 01:57:00,0 days 01:57:00
179,RDNTUSDT,1.3329930631999922,3,66.66666666666666,0.7888939102926207,-0.24695792054498789,0 days 00:15:00,0 days 00:15:00
180,ASTRUSDT,0.7907356333599819,1,100.0,0.7907389981992363,0.7907389981992363,0 days 00:15:00,0 days 00:15:00
181,AIUSDT,-2.1792619639999975,1,0.0,-2.17931014013506,-2.17931014013506,0 days 00:06:00,0 days 00:06:00
182,MTLUSDT,-2.172257755999999,1,0.0,-2.1725986915711037,-2.1725986915711037,0 days 00:18:00,0 days 00:18:00
183,USTCUSDT,-2.2923854783999924,1,0.0,-2.292391944426153,-2.292391944426153,0 days 00:18:00,0 days 00:18:00
184,ONGUSDT,-0.39981531359999284,1,0.0,-0.39982630037253,-0.39982630037253,0 days 02:03:00,0 days 02:03:00
185,ANKRUSDT,-1.4340955435999785,2,50.0,0.7786038608306844,-2.195608782435121,0 days 00:18:00,0 days 00:18:00
186,CHRUSDT,0.6270297220000066,2,50.0,0.7679320922846067,-0.13982218252921452,0 days 00:15:00,0 days 00:15:00
187,BANANAUSDT,0.7629312800000115,1,100.0,0.7653718647382179,0.7653718647382179,0 days 00:21:00,0 days 00:21:00
188,CHESSUSDT,-1.4147155519999979,2,50.0,0.7984031936127733,-2.1956087824351322,0 days 00:24:00,0 days 00:24:00
189,PORTALUSDT,-2.2333104300000013,1,0.0,-2.2333492382397124,-2.2333492382397124,0 days 00:18:00,0 days 00:18:00
190,USDCUSDT,-0.16432154787999026,1,0.0,-0.16432190230938337,-0.16432190230938337,0 days 03:39:00,0 days 03:39:00
191,OMGUSDT,1.5699526080000212,2,100.0,0.7819758136920374,0.7819113082735196,0 days 00:36:00,0 days 00:36:00
192,XEMUSDT,0.5184070099999917,1,100.0,0.5184076291860684,0.5184076291860684,0 days 00:09:00,0 days 00:09:00
193,POWRUSDT,0.7388475780000227,2,50.0,0.7984031936127733,-0.05907644019198521,0 days 00:18:00,0 days 00:18:00
194,TLMUSDT,-2.222148028160009,1,0.0,-2.2221485607965885,-2.2221485607965885,0 days 00:27:00,0 days 00:27:00
195,TRUUSDT,-2.202202237999991,1,0.0,-2.2022283689811517,-2.2022283689811517,0 days 00:15:00,0 days 00:15:00
196,TWTUSDT,0.784196011999993,1,100.0,0.7842600193187277,0.7842600193187277,0 days 00:18:00,0 days 00:18:00
197,WOOUSDT,-1.4032935036000163,2,50.0,0.823876633894205,-2.209002240916935,0 days 00:18:00,0 days 00:18:00
198,ICXUSDT,0.16845502999998643,2,50.0,0.7625318757502608,-0.5895845963490354,0 days 00:45:00,0 days 00:45:00
199,STGUSDT,0.8215302840000004,1,100.0,0.8215592706156682,0.8215592706156682,0 days 01:27:00,0 days 01:27:00
200,Total,-122.64830063799403,275,,,,,
